4.471743479371070862e-03,-2.627819590270519257e-02,8.067759871482849121e-01,1.645321212708950043e-02,1.603936031460762024e-02,7.548690438270568848e-01,6.554729342460632324e-01,1.944161951541900635e-02,1.056812182068824768e-01,1.935700476169586182e-01,1.015593633055686951e-01,-1.406041234731674194e-01,-7.771153748035430908e-02,2.620044536888599396e-02,-1.304590851068496704e-01,-2.645270228385925293e-01,1.648207157850265503e-01,-2.343235760927200317e-01,9.000621736049652100e-02,1.645367965102195740e-02,-2.071346528828144073e-02,1.599695980548858643e-01,9.046301990747451782e-02,6.773232817649841309e-01,-4.076882600784301758e-01,-7.719053328037261963e-02,-3.393629789352416992e-01,-2.397570312023162842e-01,-1.509146988391876221e-01,-5.004716664552688599e-02,-6.529750823974609375e-01,5.879587531089782715e-01,8.571873418986797333e-03,3.724458813667297363e-01,-1.024153977632522583e-01,2.500525414943695068e-01
4.632557276636362076e-03,-2.557651512324810028e-02,8.065704703330993652e-01,1.648065820336341858e-02,1.622730307281017303e-02,7.555674910545349121e-01,6.546623706817626953e-01,1.838786154985427856e-02,1.055570766329765320e-01,1.925425380468368530e-01,1.045842692255973816e-01,-1.436140835285186768e-01,-7.748558372259140015e-02,2.702908217906951904e-02,-1.305418312549591064e-01,-2.648457884788513184e-01,1.661462336778640747e-01,-2.375836074352264404e-01,8.895308524370193481e-02,1.251976378262042999e-02,-1.985186338424682617e-02,1.540072858333587646e-01,1.017039120197296143e-01,6.811639666557312012e-01,-4.067398905754089355e-01,-8.093550801277160645e-02,-3.394484519958496094e-01,-2.407776713371276855e-01,-1.537402868270874023e-01,-4.395488277077674866e-02,-6.574104428291320801e-01,5.941251516342163086e-01,2.793321851640939713e-03,3.738616704940795898e-01,-1.027201265096664429e-01,2.525851130485534668e-01
5.246068816632032394e-03,-2.516162768006324768e-02,8.063800930976867676e-01,1.656120456755161285e-02,1.674095541238784790e-02,7.560146450996398926e-01,6.541309952735900879e-01,1.662278361618518829e-02,1.057412549853324890e-01,1.926975697278976440e-01,1.071879193186759949e-01,-1.441539674997329712e-01,-7.765359431505203247e-02,2.653438411653041840e-02,-1.308998018503189087e-01,-2.656760215759277344e-01,1.678234934806823730e-01,-2.408948540687561035e-01,8.761203289031982422e-02,1.352656260132789612e-02,-1.964095234870910645e-02,1.522245407104492188e-01,1.064746677875518799e-01,6.807379126548767090e-01,-4.015237092971801758e-01,-8.155229687690734863e-02,-3.423965275287628174e-01,-2.404553145170211792e-01,-1.520308703184127808e-01,-4.048045724630355835e-02,-6.563861966133117676e-01,5.957923531532287598e-01,1.332255051238462329e-04,3.741754293441772461e-01,-1.029305383563041687e-01,2.494633644819259644e-01
6.197141949087381363e-03,-2.499721944332122803e-02,8.061615228652954102e-01,1.701388694345951080e-02,1.728353649377822876e-02,7.566263675689697266e-01,6.533975601196289062e-01,1.411551237106323242e-02,1.056986674666404724e-01,1.915359646081924438e-01,1.110958531498908997e-01,-1.438833624124526978e-01,-7.778923213481903076e-02,2.602299302816390991e-02,-1.316520869731903076e-01,-2.674163877964019775e-01,1.703388243913650513e-01,-2.451170980930328369e-01,8.539007604122161865e-02,1.478871982544660568e-02,-1.887965016067028046e-02,1.525565385818481445e-01,1.080693304538726807e-01,6.824893355369567871e-01,-3.972223997116088867e-01,-8.150648325681686401e-02,-3.412570357322692871e-01,-2.404807657003402710e-01,-1.499712616205215454e-01,-3.878999501466751099e-02,-6.553934216499328613e-01,5.966153144836425781e-01,-3.113871905952692032e-03,3.741620481014251709e-01,-1.040314957499504089e-01,2.462233453989028931e-01
7.414359133690595627e-03,-2.507852017879486084e-02,8.059222698211669922e-01,1.778311841189861298e-02,1.768540404736995697e-02,7.578201293945312500e-01,6.519812941551208496e-01,1.035394147038459778e-02,1.056231036782264709e-01,1.883858144283294678e-01,1.169899106025695801e-01,-1.430432647466659546e-01,-7.827626913785934448e-02,2.603604085743427277e-02,-1.327838748693466187e-01,-2.711242735385894775e-01,1.735335439443588257e-01,-2.497036159038543701e-01,8.320215344429016113e-02,1.704020798206329346e-02,-1.815815642476081848e-02,1.544106900691986084e-01,1.070623993873596191e-01,6.843935251235961914e-01,-3.930028676986694336e-01,-8.177503198385238647e-02,-3.395606577396392822e-01,-2.430453896522521973e-01,-1.466926038265228271e-01,-3.556971997022628784e-02,-6.543309688568115234e-01,5.950417518615722656e-01,-7.574584335088729858e-03,3.766354322433471680e-01,-1.061114594340324402e-01,2.417814582586288452e-01
8.924001827836036682e-03,-2.538874559104442596e-02,8.056323528289794922e-01,1.914076320827007294e-02,1.795578002929687500e-02,7.587612271308898926e-01,6.508399248123168945e-01,8.349096402525901794e-03,1.052630245685577393e-01,1.858668774366378784e-01,1.212354004383087158e-01,-1.416219323873519897e-01,-7.925260066986083984e-02,2.589007280766963959e-02,-1.341881155967712402e-01,-2.734158635139465332e-01,1.784358769655227661e-01,-2.551019191741943359e-01,8.060544729232788086e-02,2.084837667644023895e-02,-1.726860366761684418e-02,1.567613631486892700e-01,1.059421673417091370e-01,6.848770976066589355e-01,-3.873710036277770996e-01,-8.044730126857757568e-02,-3.385095298290252686e-01,-2.440679520368576050e-01,-1.452896147966384888e-01,-3.410023078322410583e-02,-6.536459326744079590e-01,5.942388176918029785e-01,-1.217758748680353165e-02,3.737650811672210693e-01,-1.069784611463546753e-01,2.405468821525573730e-01
1.023693475872278214e-02,-2.597274444997310638e-02,8.053690195083618164e-01,2.061693184077739716e-02,1.782935857772827148e-02,7.604851126670837402e-01,6.487830281257629395e-01,4.651132505387067795e-03,1.049320548772811890e-01,1.814500987529754639e-01,1.281994879245758057e-01,-1.401990801095962524e-01,-7.957105338573455811e-02,2.749553695321083069e-02,-1.355791687965393066e-01,-2.776354849338531494e-01,1.816218942403793335e-01,-2.593338489532470703e-01,7.724184542894363403e-02,2.458054572343826294e-02,-1.585675030946731567e-02,1.598896980285644531e-01,1.013970375061035156e-01,6.859835386276245117e-01,-3.847004771232604980e-01,-7.961787283420562744e-02,-3.388363718986511230e-01,-2.459869533777236938e-01,-1.437589973211288452e-01,-3.346421569585800171e-02,-6.546092033386230469e-01,5.945070385932922363e-01,-1.520768553018569946e-02,3.745571374893188477e-01,-1.095304936170578003e-01,2.376438230276107788e-01
1.131970528513193130e-02,-2.654900215566158295e-02,8.051272630691528320e-01,2.200931869447231293e-02,1.730164140462875366e-02,7.629821896553039551e-01,6.458130478858947754e-01,3.530510002747178078e-04,1.048926040530204773e-01,1.763482540845870972e-01,1.361645162105560303e-01,-1.394792646169662476e-01,-8.096230775117874146e-02,2.928109467029571533e-02,-1.367415338754653931e-01,-2.816137373447418213e-01,1.863983273506164551e-01,-2.630516886711120605e-01,7.431548088788986206e-02,2.813698165118694305e-02,-1.459855493158102036e-02,1.640584766864776611e-01,9.710954129695892334e-02,6.856126189231872559e-01,-3.820226192474365234e-01,-8.033229410648345947e-02,-3.390108346939086914e-01,-2.481506913900375366e-01,-1.415620446205139160e-01,-3.180722892284393311e-02,-6.544777750968933105e-01,5.937693119049072266e-01,-1.520071271806955338e-02,3.759188652038574219e-01,-1.123811900615692139e-01,2.301201969385147095e-01
1.267885975539684296e-02,-2.681702375411987305e-02,8.049296140670776367e-01,2.352864854037761688e-02,1.708870381116867065e-02,7.658433914184570312e-01,6.423692703247070312e-01,-5.837299395352602005e-03,1.045122295618057251e-01,1.695340126752853394e-01,1.471998840570449829e-01,-1.374898254871368408e-01,-8.280339092016220093e-02,3.109797090291976929e-02,-1.383859217166900635e-01,-2.861582636833190918e-01,1.917997002601623535e-01,-2.672090232372283936e-01,7.015748322010040283e-02,3.397756814956665039e-02,-1.292407233268022537e-02,1.687095314264297485e-01,9.265810251235961914e-02,6.863237619400024414e-01,-3.818690180778503418e-01,-8.106410503387451172e-02,-3.380443751811981201e-01,-2.506451308727264404e-01,-1.397747248411178589e-01,-3.011229820549488068e-02,-6.558886766433715820e-01,5.959124565124511719e-01,-1.643636636435985565e-02,3.774532377719879150e-01,-1.160261631011962891e-01,2.237429767847061157e-01
1.451689749956130981e-02,-2.734112925827503204e-02,8.046265840530395508e-01,2.513658441603183746e-02,1.727565564215183258e-02,7.682536244392395020e-01,6.394185423851013184e-01,-1.158568914979696274e-02,1.038971990346908569e-01,1.636601984500885010e-01,1.562301218509674072e-01,-1.354161947965621948e-01,-8.558432012796401978e-02,3.240498527884483337e-02,-1.394303590059280396e-01,-2.876194715499877930e-01,1.953685283660888672e-01,-2.724470794200897217e-01,6.707056611776351929e-02,3.979892656207084656e-02,-1.043394301086664200e-02,1.737446337938308716e-01,9.072284400463104248e-02,6.871284246444702148e-01,-3.801741600036621094e-01,-8.139597624540328979e-02,-3.342937231063842773e-01,-2.536347508430480957e-01,-1.386698335409164429e-01,-3.202589601278305054e-02,-6.561706066131591797e-01,5.987008810043334961e-01,-1.719472184777259827e-02,3.734719455242156982e-01,-1.201070174574851990e-01,2.178730666637420654e-01
